i,j,gamma_pred,gamma_true,abs_error,auc,is_true
35,89,0.0,,,0.7686949987446677,False
35,90,0.0,,,0.7686949987446677,False
35,91,0.0,,,0.7686949987446677,False
35,92,0.0,,,0.7686949987446677,False
35,93,0.0,,,0.7686949987446677,False
35,94,0.0,,,0.7686949987446677,False
35,95,0.0,,,0.7686949987446677,False
35,96,0.0,,,0.7686949987446677,False
35,97,0.0,,,0.7686949987446677,False
35,98,0.0,,,0.7686949987446677,False
35,99,0.0,,,0.7686949987446677,False
36,37,0.0,,,0.7686949987446677,False
36,38,0.0,,,0.7686949987446677,False
36,39,0.0,,,0.7686949987446677,False
36,40,0.0,,,0.7686949987446677,False
36,41,0.0,,,0.7686949987446677,False
36,42,0.0,,,0.7686949987446677,False
36,43,0.0,,,0.7686949987446677,False
36,44,0.0,,,0.7686949987446677,False
36,45,0.0,,,0.7686949987446677,False
36,46,0.0,,,0.7686949987446677,False
36,47,0.0,,,0.7686949987446677,False
36,48,0.0,,,0.7686949987446677,False
36,49,0.0,,,0.7686949987446677,False
36,50,0.0,,,0.7686949987446677,False
36,51,0.0,,,0.7686949987446677,False
36,52,0.0,,,0.7686949987446677,False
36,53,0.0,,,0.7686949987446677,False
36,54,0.0,,,0.7686949987446677,False
36,55,0.0,,,0.7686949987446677,False
36,56,0.0,-0.1413011648518979,0.1413011648518979,0.7686949987446677,True
36,57,0.0,,,0.7686949987446677,False
36,58,0.0,,,0.7686949987446677,False
36,59,0.0,,,0.7686949987446677,False
36,60,-0.08000000000000002,,,0.7687012438681035,False
36,61,0.0,,,0.7686949987446677,False
36,62,0.0,,,0.7686949987446677,False
36,63,-0.08000000000000002,,,0.7688371461814718,False
36,64,0.0,,,0.7686949987446677,False
36,65,0.0,,,0.7686949987446677,False
36,66,0.0,,,0.7686949987446677,False
36,67,0.0,,,0.7686949987446677,False
36,68,0.0,0.1909465124255763,0.1909465124255763,0.7686949987446677,True
36,69,0.0,,,0.7686949987446677,False
36,70,0.0,,,0.7686949987446677,False
36,71,0.0,,,0.7686949987446677,False
36,72,0.0,,,0.7686949987446677,False
36,73,0.0,,,0.7686949987446677,False
36,74,0.0,-0.0324659946052999,0.0324659946052999,0.7686949987446677,True
36,75,0.0,,,0.7686949987446677,False
36,76,0.0,,,0.7686949987446677,False
36,77,0.0,,,0.7686949987446677,False
36,78,0.0,0.016627168821889,0.016627168821889,0.7686949987446677,True
36,79,-0.08000000000000002,,,0.768712212500144,False
36,80,0.0,,,0.7686949987446677,False
36,81,-0.08000000000000002,,,0.7687573537401391,False
36,82,0.0,,,0.7686949987446677,False
36,83,-0.08000000000000002,,,0.7687205852832925,False
36,84,0.0,,,0.7686949987446677,False
36,85,0.0,,,0.7686949987446677,False
36,86,0.0,,,0.7686949987446677,False
36,87,-0.08000000000000002,,,0.7687081184458797,False
36,88,0.0,,,0.7686949987446677,False
36,89,0.0,,,0.7686949987446677,False
36,90,0.0,,,0.7686949987446677,False
36,91,-0.08000000000000002,-0.0535814140740676,0.026418585925932415,0.7687941404043426,True
36,92,0.0,,,0.7686949987446677,False
36,93,0.0,,,0.7686949987446677,False
36,94,0.0,,,0.7686949987446677,False
36,95,0.0,,,0.7686949987446677,False
36,96,0.0,,,0.7686949987446677,False
36,97,0.0,,,0.7686949987446677,False
36,98,0.0,,,0.7686949987446677,False
36,99,0.0,,,0.7686949987446677,False
37,38,0.0,,,0.7686949987446677,False
37,39,0.0,,,0.7686949987446677,False
37,40,0.0,-0.031673557800862,0.031673557800862,0.7686949987446677,True
37,41,0.0,,,0.7686949987446677,False
37,42,0.0,,,0.7686949987446677,False
37,43,0.0,,,0.7686949987446677,False
37,44,0.0,,,0.7686949987446677,False
37,45,0.0,,,0.7686949987446677,False
37,46,0.0,,,0.7686949987446677,False
37,47,0.0,,,0.7686949987446677,False
37,48,0.0,,,0.7686949987446677,False
37,49,-0.08000000000000002,,,0.7687389409001547,False
37,50,0.0,,,0.7686949987446677,False
37,51,0.0,,,0.7686949987446677,False
37,52,0.0,,,0.7686949987446677,False
37,53,0.0,,,0.7686949987446677,False
37,54,0.0,,,0.7686949987446677,False
37,55,0.0,,,0.7686949987446677,False
37,56,0.0,,,0.7686949987446677,False
37,57,0.0,,,0.7686949987446677,False
37,58,0.0,,,0.7686949987446677,False
37,59,0.0,,,0.7686949987446677,False
37,60,0.0,,,0.7686949987446677,False
37,61,0.0,,,0.7686949987446677,False
37,62,0.0,,,0.7686949987446677,False
37,63,0.0,,,0.7686949987446677,False
37,64,0.07999999999999996,,,0.768787390677014,False
37,65,0.0,,,0.7686949987446677,False
37,66,0.0,,,0.7686949987446677,False
37,67,0.0,,,0.7686949987446677,False
37,68,0.0,,,0.7686949987446677,False
37,69,0.0,,,0.7686949987446677,False
37,70,0.07999999999999996,,,0.7688286927657424,False
37,71,0.07999999999999996,0.1284714432701102,0.04847144327011024,0.7687464865490875,True
37,72,0.0,,,0.7686949987446677,False
37,73,0.0,,,0.7686949987446677,False
37,74,0.0,,,0.7686949987446677,False
37,75,0.0,,,0.7686949987446677,False
37,76,0.0,,,0.7686949987446677,False
37,77,0.07999999999999996,,,0.7688269838752396,False
37,78,0.0,,,0.7686949987446677,False
37,79,0.0,,,0.7686949987446677,False
37,80,0.0,,,0.7686949987446677,False
37,81,0.0,,,0.7686949987446677,False
37,82,0.0,,,0.7686949987446677,False
37,83,0.0,,,0.7686949987446677,False
37,84,0.0,0.129969702122374,0.129969702122374,0.7686949987446677,True
37,85,0.0,,,0.7686949987446677,False
37,86,0.0,,,0.7686949987446677,False
37,87,0.0,-0.0744570794230435,0.0744570794230435,0.7686949987446677,True
37,88,0.07999999999999996,0.0520153897016293,0.02798461029837066,0.7687802846056992,True
37,89,0.0,,,0.7686949987446677,False
37,90,0.0,,,0.7686949987446677,False
37,91,0.0,,,0.7686949987446677,False
37,92,0.0,,,0.7686949987446677,False
37,93,0.0,,,0.7686949987446677,False
37,94,0.0,,,0.7686949987446677,False
37,95,0.0,,,0.7686949987446677,False
37,96,0.0,,,0.7686949987446677,False
37,97,0.0,,,0.7686949987446677,False
37,98,0.0,,,0.7686949987446677,False
37,99,0.0,,,0.7686949987446677,False
38,39,0.07999999999999996,0.2810035034752869,0.20100350347528695,0.7690409801436416,True
38,40,0.0,,,0.7686949987446677,False
38,41,0.0,,,0.7686949987446677,False
38,42,0.0,,,0.7686949987446677,False
38,43,0.0,,,0.7686949987446677,False
38,44,0.0,,,0.7686949987446677,False
38,45,-0.08000000000000002,-0.1841020795227644,0.10410207952276437,0.7688445149589369,True
38,46,0.0,,,0.7686949987446677,False
38,47,0.0,,,0.7686949987446677,False
38,48,0.0,,,0.7686949987446677,False
38,49,0.0,,,0.7686949987446677,False
38,50,0.0,,,0.7686949987446677,False
38,51,0.0,,,0.7686949987446677,False
38,52,0.0,,,0.7686949987446677,False
38,53,0.0,,,0.7686949987446677,False
38,54,0.0,,,0.7686949987446677,False
38,55,0.0,,,0.7686949987446677,False
38,56,0.0,,,0.7686949987446677,False
38,57,0.07999999999999996,0.1076357770441743,0.027635777044174345,0.7688125064254088,True
38,58,0.0,,,0.7686949987446677,False
38,59,0.0,,,0.7686949987446677,False
38,60,0.0,,,0.7686949987446677,False
38,61,0.0,,,0.7686949987446677,False
38,62,0.0,,,0.7686949987446677,False
38,63,0.0,0.0086488974997762,0.0086488974997762,0.7686949987446677,True
38,64,0.0,,,0.7686949987446677,False
38,65,0.0,-0.2044075151023973,0.2044075151023973,0.7686949987446677,True
38,66,0.0,,,0.7686949987446677,False
38,67,0.0,,,0.7686949987446677,False
38,68,0.07999999999999996,0.1030312886132304,0.023031288613230436,0.768726554695323,True
38,69,0.0,,,0.7686949987446677,False
38,70,0.07999999999999996,0.0168593903899129,0.06314060961008706,0.7689235270849716,True
38,71,0.0,,,0.7686949987446677,False
38,72,0.0,,,0.7686949987446677,False
38,73,0.0,,,0.7686949987446677,False
38,74,0.0,,,0.7686949987446677,False
38,75,0.0,,,0.7686949987446677,False
38,76,0.0,,,0.7686949987446677,False
38,77,0.0,,,0.7686949987446677,False
38,78,0.0,,,0.7686949987446677,False
38,79,0.0,,,0.7686949987446677,False
38,80,0.0,,,0.7686949987446677,False
38,81,0.0,,,0.7686949987446677,False
38,82,0.0,,,0.7686949987446677,False
38,83,0.0,,,0.7686949987446677,False
38,84,0.0,,,0.7686949987446677,False
38,85,0.0,,,0.7686949987446677,False
38,86,0.0,,,0.7686949987446677,False
38,87,0.0,,,0.7686949987446677,False
38,88,0.0,,,0.7686949987446677,False
38,89,0.0,,,0.7686949987446677,False
38,90,0.0,,,0.7686949987446677,False
38,91,0.0,,,0.7686949987446677,False
38,92,0.0,,,0.7686949987446677,False
38,93,0.0,,,0.7686949987446677,False
38,94,0.0,,,0.7686949987446677,False
38,95,0.0,,,0.7686949987446677,False
38,96,0.0,,,0.7686949987446677,False
38,97,0.0,,,0.7686949987446677,False
38,98,0.0,,,0.7686949987446677,False
38,99,0.07999999999999996,,,0.7687608625579294,False
39,40,-0.08000000000000002,-0.1417597817014769,0.06175978170147689,0.768704830717424,True
39,41,0.0,,,0.7686949987446677,False
39,42,0.0,,,0.7686949987446677,False
39,43,0.0,,,0.7686949987446677,False
39,44,0.0,,,0.7686949987446677,False
39,45,0.0,,,0.7686949987446677,False
39,46,0.0,,,0.7686949987446677,False
39,47,0.0,,,0.7686949987446677,False
39,48,0.0,,,0.7686949987446677,False
39,49,0.0,,,0.7686949987446677,False
39,50,0.0,,,0.7686949987446677,False
39,51,0.0,,,0.7686949987446677,False
39,52,0.0,,,0.7686949987446677,False
39,53,0.0,,,0.7686949987446677,False
39,54,0.0,,,0.7686949987446677,False
39,55,0.0,,,0.7686949987446677,False
39,56,0.0,,,0.7686949987446677,False
39,57,0.0,,,0.7686949987446677,False
39,58,0.0,,,0.7686949987446677,False
39,59,0.0,,,0.7686949987446677,False
39,60,0.0,0.072246061270019,0.072246061270019,0.7686949987446677,True
39,61,0.0,,,0.7686949987446677,False
39,62,0.0,,,0.7686949987446677,False
39,63,0.0,,,0.7686949987446677,False
39,64,0.0,,,0.7686949987446677,False
39,65,0.0,,,0.7686949987446677,False
39,66,0.07999999999999996,0.2991739180947588,0.21917391809475884,0.7687413832870379,True
39,67,0.0,,,0.7686949987446677,False
39,68,0.0,,,0.7686949987446677,False
39,69,0.0,,,0.7686949987446677,False
39,70,0.0,,,0.7686949987446677,False
39,71,0.0,,,0.7686949987446677,False
39,72,0.0,,,0.7686949987446677,False
39,73,0.0,,,0.7686949987446677,False
39,74,0.0,,,0.7686949987446677,False
39,75,0.0,,,0.7686949987446677,False
39,76,0.0,,,0.7686949987446677,False
39,77,0.0,,,0.7686949987446677,False
39,78,0.0,,,0.7686949987446677,False
39,79,0.0,,,0.7686949987446677,False
39,80,0.0,,,0.7686949987446677,False
39,81,0.0,,,0.7686949987446677,False
39,82,0.0,,,0.7686949987446677,False
39,83,0.0,,,0.7686949987446677,False
39,84,0.0,,,0.7686949987446677,False
39,85,0.0,,,0.7686949987446677,False
39,86,0.0,,,0.7686949987446677,False
39,87,0.0,,,0.7686949987446677,False
39,88,0.0,,,0.7686949987446677,False
39,89,0.0,,,0.7686949987446677,False
39,90,0.07999999999999996,,,0.7688343344453477,False
39,91,0.0,0.1417251589241784,0.1417251589241784,0.7686949987446677,True
39,92,0.0,,,0.7686949987446677,False
39,93,0.0,,,0.7686949987446677,False
39,94,0.0,,,0.7686949987446677,False
39,95,0.0,0.297424655141312,0.297424655141312,0.7686949987446677,True
39,96,-0.08000000000000002,-0.2879849821255457,0.20798498212554567,0.7688529631725642,True
39,97,0.0,,,0.7686949987446677,False
39,98,0.0,-0.0465813078746948,0.0465813078746948,0.7686949987446677,True
39,99,0.0,0.0864999118630224,0.0864999118630224,0.7686949987446677,True
40,41,0.0,,,0.7686949987446677,False
40,42,0.0,,,0.7686949987446677,False
40,43,-0.08000000000000002,-0.1783256162713752,0.09832561627137518,0.76870314523638,True
40,44,0.07999999999999996,,,0.7687565344090761,False
40,45,0.0,-0.0514507986205626,0.0514507986205626,0.7686949987446677,True
40,46,0.0,,,0.7686949987446677,False
40,47,0.0,,,0.7686949987446677,False
40,48,0.0,0.0911852863237349,0.0911852863237349,0.7686949987446677,True
40,49,0.0,,,0.7686949987446677,False
40,50,0.0,,,0.7686949987446677,False
40,51,0.0,,,0.7686949987446677,False
40,52,0.0,,,0.7686949987446677,False
40,53,0.0,,,0.7686949987446677,False
40,54,0.0,,,0.7686949987446677,False
40,55,0.0,0.0786289547904651,0.0786289547904651,0.7686949987446677,True
40,56,0.0,,,0.7686949987446677,False
40,57,0.0,,,0.7686949987446677,False
40,58,0.0,,,0.7686949987446677,False
40,59,0.0,,,0.7686949987446677,False
40,60,0.0,,,0.7686949987446677,False
40,61,0.0,,,0.7686949987446677,False
40,62,0.07999999999999996,,,0.768726492270099,False
40,63,0.0,,,0.7686949987446677,False
40,64,0.0,,,0.7686949987446677,False
40,65,0.0,,,0.7686949987446677,False
40,66,0.0,,,0.7686949987446677,False
40,67,0.07999999999999996,0.0968103815196693,0.016810381519669335,0.7687107689168424,True
40,68,0.0,,,0.7686949987446677,False
40,69,0.0,,,0.7686949987446677,False
40,70,0.0,-0.176594545535583,0.176594545535583,0.7686949987446677,True
40,71,0.0,,,0.7686949987446677,False
40,72,0.0,,,0.7686949987446677,False
40,73,0.0,,,0.7686949987446677,False
40,74,0.0,,,0.7686949987446677,False
40,75,0.0,,,0.7686949987446677,False
40,76,0.0,,,0.7686949987446677,False
40,77,0.0,,,0.7686949987446677,False
40,78,0.0,,,0.7686949987446677,False
40,79,0.0,,,0.7686949987446677,False
40,80,0.0,,,0.7686949987446677,False
40,81,0.0,0.0062155144018223,0.0062155144018223,0.7686949987446677,True
40,82,0.0,,,0.7686949987446677,False
40,83,0.0,,,0.7686949987446677,False
40,84,0.0,,,0.7686949987446677,False
40,85,0.0,,,0.7686949987446677,False
40,86,0.0,,,0.7686949987446677,False
40,87,0.0,0.0025147074189792,0.0025147074189792,0.7686949987446677,True
40,88,0.07999999999999996,,,0.7687436253929945,False
40,89,0.0,,,0.7686949987446677,False
40,90,0.0,,,0.7686949987446677,False
40,91,0.0,-0.111833966571456,0.111833966571456,0.7686949987446677,True
40,92,0.0,,,0.7686949987446677,False
40,93,0.0,,,0.7686949987446677,False
40,94,0.0,,,0.7686949987446677,False
40,95,0.0,,,0.7686949987446677,False
40,96,0.0,,,0.7686949987446677,False
40,97,0.0,,,0.7686949987446677,False
40,98,0.0,,,0.7686949987446677,False
40,99,-0.08000000000000002,-0.1235935294731361,0.04359352947313608,0.7687184992403956,True
41,42,0.0,,,0.7686949987446677,False
41,43,0.0,,,0.7686949987446677,False
41,44,0.07999999999999996,,,0.7688009993758127,False
41,45,0.0,,,0.7686949987446677,False
41,46,0.0,,,0.7686949987446677,False
41,47,0.0,,,0.7686949987446677,False
41,48,0.0,,,0.7686949987446677,False
41,49,0.0,,,0.7686949987446677,False
41,50,0.0,,,0.7686949987446677,False
41,51,0.0,,,0.7686949987446677,False
41,52,0.0,,,0.7686949987446677,False
41,53,0.0,,,0.7686949987446677,False
41,54,0.0,,,0.7686949987446677,False
41,55,0.0,,,0.7686949987446677,False
41,56,0.0,,,0.7686949987446677,False
41,57,0.0,,,0.7686949987446677,False
41,58,0.0,,,0.7686949987446677,False
41,59,0.0,,,0.7686949987446677,False
41,60,0.0,-0.1629089829001603,0.1629089829001603,0.7686949987446677,True
41,61,0.07999999999999996,,,0.768778362429015,False
